Frecuencia(Hz),mm/Seg(PC)
3.125,0.405541
4.6875,0.328817
6.25,0.366083
7.8125,0.366083
9.375,0.56995
10.9375,0.79793
12.5,0.480073
14.0625,1.350342
15.625,1.464332
17.1875,0.486649
18.75,0.326625
20.3125,0.267438
21.875,0.30032
23.4375,0.23346
25,0.22798
26.5625,0.255381
28.125,0.23346
29.6875,0.22798
31.25,0.261958
32.8125,0.261958
34.375,0.173177
35.9375,0.252093
37.5,0.26415
39.0625,0.212635
40.625,0.240037
42.1875,0.214827
43.75,0.196194
45.3125,0.218115
46.875,1.341574
48.4375,6.243141
50,5.997624
51.5625,1.10921
53.125,0.240037
54.6875,0.07508
56.25,0.107414
57.8125,0.126047
59.375,0.172081
60.9375,0.106318
62.5,0.245517
64.0625,0.548029
65.625,0.381428
67.1875,0.097549
68.75,0.081656
70.3125,0.082204
71.875,0.11673
73.4375,0.587487
75,0.657634
76.5625,0.172081
78.125,0.07508
79.6875,0.054529
81.25,0.175369
82.8125,0.163313
84.375,0.061379
85.9375,0.069874
87.5,0.084396
89.0625,0.121662
90.625,0.097001
92.1875,0.060009
93.75,0.062201
95.3125,0.626945
96.875,1.069752
98.4375,0.480073
100,0.130979
101.5625,0.095905
103.125,0.062201
104.6875,0.065489
106.25,0.08056
107.8125,0.078916
109.375,0.050693
110.9375,0.082752
112.5,0.067682
114.0625,0.060831
115.625,0.066037
117.1875,0.058365
118.75,0.08056
120.3125,0.07508
121.875,0.044116
123.4375,0.057543
125,0.065489
126.5625,0.048775
128.125,0.054529
129.6875,0.08604
131.25,0.07508
132.8125,0.089329
134.375,0.093713
135.9375,0.076176
137.5,0.066859
139.0625,0.07234
140.625,0.109058
142.1875,0.195098
143.75,0.42527
145.3125,0.548029
146.875,1.082904
148.4375,0.885614
150,0.388004
151.5625,0.429654
153.125,0.240037
154.6875,0.195098
156.25,0.15564
157.8125,0.156736
159.375,0.178657
160.9375,0.243325
162.5,0.289359
164.0625,0.279495
165.625,0.255381
167.1875,0.284975
168.75,0.328817
170.3125,0.436231
171.875,0.558989
173.4375,0.701477
175,0.754087
176.5625,0.946993
178.125,0.85054
179.6875,0.372659
181.25,0.30032
182.8125,0.270726
184.375,0.304704
185.9375,0.359507
187.5,0.320049
189.0625,0.30032
190.625,0.337586
192.1875,0.859309
193.75,1.139899
195.3125,0.596255
196.875,0.442807
198.4375,0.248805
200,0.261958
201.5625,0.165505
203.125,0.138651
204.6875,0.141391
206.25,0.101385
207.8125,0.173177
209.375,0.22798
210.9375,0.164409
212.5,0.137007
214.0625,0.110702
215.625,0.091521
217.1875,0.073436
218.75,0.060831
220.3125,0.043294
221.875,0.064667
223.4375,0.087685
225,0.11399
226.5625,0.090425
228.125,0.118374
229.6875,0.103029
231.25,0.091521
232.8125,0.090425
234.375,0.087685
235.9375,0.110702
237.5,0.130979
239.0625,0.121662
240.625,0.109058
242.1875,0.110702
243.75,0.146872
245.3125,0.326625
246.875,0.261958
248.4375,0.139747
250,0.095357
251.5625,0.115086
253.125,0.11399
254.6875,0.126047
256.25,0.098097
257.8125,0.121662
259.375,0.099741
260.9375,0.141391
262.5,0.149064
264.0625,0.11399
265.625,0.103029
267.1875,0.103029
268.75,0.093165
270.3125,0.103029
271.875,0.093165
273.4375,0.097001
275,0.097001
276.5625,0.083848
278.125,0.103029
279.6875,0.082204
281.25,0.063845
282.8125,0.069326
284.375,0.064667
285.9375,0.078368
287.5,0.106318
289.0625,0.184138
290.625,0.282783
292.1875,0.11399
293.75,0.099741
295.3125,0.094261
296.875,0.07508
298.4375,0.118374
300,0.141391
301.5625,0.08056
303.125,0.060831
304.6875,0.110702
306.25,0.106318
307.8125,0.093165
309.375,0.060009
310.9375,0.534876
312.5,0.99522
314.0625,0.480073
315.625,0.052337
317.1875,0.049049
318.75,0.03754
320.3125,0.039184
321.875,0.066037
323.4375,0.066037
325,0.037266
326.5625,0.045212
328.125,0.048501
329.6875,0.043842
331.25,0.03754
332.8125,0.032334
334.375,0.03343
335.9375,0.025346
337.5,0.038088
339.0625,0.04713
340.625,0.051515
342.1875,0.061379
343.75,0.046582
345.3125,0.041376
346.875,0.03617
348.4375,0.026168
350,0.030005
351.5625,0.024524
353.125,0.039184
354.6875,0.062201
356.25,0.039184
357.8125,0.031923
359.375,0.026168
360.9375,0.03617
362.5,0.035622
364.0625,0.029594
365.625,0.039184
367.1875,0.049871
368.75,0.045212
370.3125,0.034937
371.875,0.052337
373.4375,0.047678
375,0.056995
376.5625,0.078916
378.125,0.050693
379.6875,0.062201
381.25,0.060009
382.8125,0.120018
384.375,0.49761
385.9375,2.998812
387.5,3.34955
389.0625,0.824235
390.625,0.099741
392.1875,0.059187
393.75,0.03891
395.3125,0.041376
396.875,0.033841
398.4375,0.057543
400,0.068504
401.5625,0.121662
403.125,0.07234
404.6875,0.057543
406.25,0.041924
407.8125,0.047678
409.375,0.053159
410.9375,0.046034
412.5,0.041924
414.0625,0.03891
415.625,0.035348
417.1875,0.047678
418.75,0.089877
420.3125,0.07234
421.875,0.04576
423.4375,0.059187
425,0.041102
426.5625,0.035348
428.125,0.028086
429.6875,0.042198
431.25,0.054529
432.8125,0.038362
434.375,0.031101
435.9375,0.042746
437.5,0.050693
439.0625,0.065489
440.625,0.056995
442.1875,0.047952
443.75,0.058365
445.3125,0.044938
446.875,0.061379
448.4375,0.069326
450,0.046034
451.5625,0.061379
453.125,0.070696
454.6875,0.097001
456.25,0.088233
457.8125,0.07782
459.375,0.090425
460.9375,0.168793
462.5,0.118374
464.0625,0.069326
465.625,0.082204
467.1875,0.127691
468.75,0.11399
470.3125,0.099741
471.875,0.098097
473.4375,0.101385
475,0.160024
476.5625,0.157832
478.125,0.202771
479.6875,0.118374
481.25,0.258669
482.8125,0.541452
484.375,0.534876
485.9375,0.212635
487.5,0.08604
489.0625,0.061379
490.625,0.088233
492.1875,0.115086
493.75,0.118374
495.3125,0.124402
496.875,0.107414
498.4375,0.173177
500,0.267438
501.5625,0.270726
503.125,0.199482
504.6875,0.104673
506.25,0.091521
507.8125,0.07508
509.375,0.080012
510.9375,0.07234
512.5,0.070696
514.0625,0.122758
515.625,0.202771
517.1875,0.110702
518.75,0.093713
520.3125,0.11399
521.875,0.145776
523.4375,0.106318
525,0.094261
526.5625,0.087685
528.125,0.137007
529.6875,0.121662
531.25,0.127691
532.8125,0.126047
534.375,0.122758
535.9375,0.137007
537.5,0.068504
539.0625,0.084396
540.625,0.124402
542.1875,0.132075
543.75,0.137007
545.3125,0.098097
546.875,0.069326
548.4375,0.070696
550,0.187426
551.5625,0.170985
553.125,0.132075
554.6875,0.135363
556.25,0.078916
557.8125,0.087685
559.375,0.124402
560.9375,0.137007
562.5,0.190714
564.0625,0.206059
565.625,0.129335
567.1875,0.083848
568.75,0.056995
570.3125,0.056995
571.875,0.072888
573.4375,0.078368
575,0.087685
576.5625,0.11399
578.125,0.209347
579.6875,0.534876
581.25,0.42527
582.8125,0.104673
584.375,0.121662
585.9375,0.083848
587.5,0.063845
589.0625,0.099741
590.625,0.107414
592.1875,0.07782
593.75,0.08056
595.3125,0.101385
596.875,0.11673
598.4375,0.11673
600,0.091521
601.5625,0.066859
603.125,0.070696
604.6875,0.060009
606.25,0.074532
607.8125,0.057543
609.375,0.046856
610.9375,0.057543
612.5,0.058365
614.0625,0.101385
615.625,0.092069
617.1875,0.08604
618.75,0.062201
620.3125,0.059187
621.875,0.122758
623.4375,0.705861
625,1.253889
626.5625,0.578718
628.125,0.098097
629.6875,0.080012
631.25,0.073436
632.8125,0.08056
634.375,0.051515
635.9375,0.050693
637.5,0.084396
639.0625,0.132075
640.625,0.060831
642.1875,0.036444
643.75,0.045212
645.3125,0.069874
646.875,0.055351
648.4375,0.061379
650,0.07508
651.5625,0.065489
653.125,0.053707
654.6875,0.069874
656.25,0.056995
657.8125,0.066037
659.375,0.069326
660.9375,0.064667
662.5,0.049871
664.0625,0.055351
665.625,0.053707
667.1875,0.039458
668.75,0.04576
670.3125,0.04713
671.875,0.056995
673.4375,0.062201
675,0.124402
676.5625,0.346354
678.125,0.258669
679.6875,0.040828
681.25,0.037266
682.8125,0.024935
684.375,0.034252
685.9375,0.035622
687.5,0.038362
689.0625,0.04028
690.625,0.030005
692.1875,0.066859
693.75,0.069326
695.3125,0.060831
696.875,0.043842
698.4375,0.206059
700,0.218115
701.5625,0.053707
703.125,0.039184
704.6875,0.028086
706.25,0.026579
707.8125,0.042746
709.375,0.046856
710.9375,0.04028
712.5,0.031512
714.0625,0.028086
715.625,0.028771
717.1875,0.034252
718.75,0.026579
720.3125,0.028497
721.875,0.041102
723.4375,0.057543
725,0.070696
726.5625,0.044116
728.125,0.033019
729.6875,0.031923
731.25,0.031923
732.8125,0.026853
734.375,0.027264
735.9375,0.036444
737.5,0.041376
739.0625,0.042198
740.625,0.045212
742.1875,0.047678
743.75,0.050693
745.3125,0.048501
746.875,0.035348
748.4375,0.032745
750,0.034937
751.5625,0.03891
753.125,0.023017
754.6875,0.040828
756.25,0.072888
757.8125,0.076724
759.375,0.04576
760.9375,0.052337
762.5,0.055351
764.0625,0.049871
765.625,0.042746
767.1875,0.038362
768.75,0.053159
770.3125,0.168793
771.875,1.315269
773.4375,3.244329
775,2.043051
776.5625,0.279495
778.125,0.047952
779.6875,0.067682
781.25,0.047678
782.8125,0.03343
784.375,0.046582
785.9375,0.047952
787.5,0.068504
789.0625,0.089329
790.625,0.052337
792.1875,0.044938
793.75,0.04302
795.3125,0.033019
796.875,0.025757
798.4375,0.023017
800,0.031512
801.5625,0.046582
803.125,0.046856
804.6875,0.053707
806.25,0.056995
807.8125,0.031101
809.375,0.042746
810.9375,0.039458
812.5,0.042746
814.0625,0.036718
815.625,0.029183
817.1875,0.028086
818.75,0.026579
820.3125,0.039184
821.875,0.041924
823.4375,0.034252
825,0.034252
826.5625,0.031512
828.125,0.025346
829.6875,0.031101
831.25,0.031101
832.8125,0.033841
834.375,0.041102
835.9375,0.049871
837.5,0.088233
839.0625,0.078916
840.625,0.029183
842.1875,0.017674
843.75,0.01877
845.3125,0.021099
846.875,0.050693
848.4375,0.07508
850,0.052337
851.5625,0.046034
853.125,0.037266
854.6875,0.053707
856.25,0.039184
857.8125,0.037266
859.375,0.034663
860.9375,0.072888
862.5,0.160024
864.0625,0.120018
865.625,0.045212
867.1875,0.044116
868.75,0.069874
870.3125,0.066037
871.875,0.052337
873.4375,0.028771
875,0.025757
876.5625,0.039458
878.125,0.051515
879.6875,0.043294
881.25,0.034663
882.8125,0.03891
884.375,0.050693
885.9375,0.230172
887.5,0.277302
889.0625,0.127691
890.625,0.097001
892.1875,0.055351
893.75,0.03754
895.3125,0.038088
896.875,0.029594
898.4375,0.035348
900,0.039458
901.5625,0.039458
903.125,0.04713
904.6875,0.050693
906.25,0.042746
907.8125,0.028086
909.375,0.028497
910.9375,0.032334
912.5,0.032745
914.0625,0.04576
915.625,0.049871
917.1875,0.026579
918.75,0.020688
920.3125,0.034252
921.875,0.042746
923.4375,0.032334
925,0.024935
926.5625,0.038088
928.125,0.03343
929.6875,0.030005
931.25,0.026579
932.8125,0.023428
934.375,0.035348
935.9375,0.060831
937.5,0.088233
939.0625,0.039458
940.625,0.026579
942.1875,0.023428
943.75,0.026853
945.3125,0.034252
946.875,0.026853
948.4375,0.026579
950,0.033841
951.5625,0.028497
953.125,0.017674
954.6875,0.031923
956.25,0.03343
957.8125,0.018085
959.375,0.029183
960.9375,0.042746
962.5,0.08604
964.0625,0.127691
965.625,0.107414
967.1875,0.133719
968.75,0.08056
970.3125,0.057543
971.875,0.049049
973.4375,0.060831
975,0.074532
976.5625,0.076176
978.125,0.065489
979.6875,0.056995
981.25,0.051515
982.8125,0.07234
984.375,0.073436
985.9375,0.056173
987.5,0.046856
989.0625,0.044116
990.625,0.045212
992.1875,0.03343
993.75,0.034663
995.3125,0.054529
996.875,0.046582
998.4375,0.053159
1000,0.099741
1001.563,0.080012
1003.125,0.04302
1004.688,0.040828
1006.25,0.051515
1007.813,0.053707
1009.375,0.049871
1010.938,0.149064
1012.5,0.160024
1014.063,0.062201
1015.625,0.060009
1017.188,0.044938
1018.75,0.04028
1020.313,0.031512
1021.875,0.023839
1023.438,0.029183
1025,0.037266
1026.563,0.042746
1028.125,0.042198
1029.688,0.044664
1031.25,0.055351
1032.813,0.054529
1034.375,0.04302
1035.938,0.035348
1037.5,0.04576
1039.063,0.035348
1040.625,0.03069
1042.188,0.034663
1043.75,0.038088
1045.313,0.03617
1046.875,0.035622
1048.438,0.031101
1050,0.031101
1051.563,0.03343
1053.125,0.031101
1054.688,0.028086
1056.25,0.030005
1057.813,0.042198
1059.375,0.04302
1060.938,0.036718
1062.5,0.133719
1064.063,0.199482
1065.625,0.088233
1067.188,0.03754
1068.75,0.03069
1070.313,0.044116
1071.875,0.052337
1073.438,0.042198
1075,0.049049
1076.563,0.054529
1078.125,0.045212
1079.688,0.054529
1081.25,0.071244
1082.813,0.056995
1084.375,0.028086
1085.938,0.047952
1087.5,0.063023
1089.063,0.121662
1090.625,0.106318
1092.188,0.060009
1093.75,0.036444
1095.313,0.044938
1096.875,0.049871
1098.438,0.02425
1100,0.069874
1101.563,0.092069
1103.125,0.033019
1104.688,0.03754
1106.25,0.049871
1107.813,0.04302
1109.375,0.052337
1110.938,0.089329
1112.5,0.08056
1114.063,0.049049
1115.625,0.03891
1117.188,0.049871
1118.75,0.055351
1120.313,0.046582
1121.875,0.044116
1123.438,0.053707
1125,0.050693
1126.563,0.055351
1128.125,0.063023
1129.688,0.036718
1131.25,0.03891
1132.813,0.045212
1134.375,0.042746
1135.938,0.041376
1137.5,0.054529
1139.063,0.044664
1140.625,0.029594
1142.188,0.04028
1143.75,0.053707
1145.313,0.051515
1146.875,0.049871
1148.438,0.074532
1150,0.093713
1151.563,0.059187
1153.125,0.073436
1154.688,0.091521
1156.25,0.090425
1157.813,0.199482
1159.375,0.91192
1160.938,1.218816
1162.5,0.480073
1164.063,0.145776
1165.625,0.07508
1167.188,0.061379
1168.75,0.054529
1170.313,0.069326
1171.875,0.103029
1173.438,0.19181
1175,0.554605
1176.563,0.42527
1178.125,0.132075
1179.688,0.112346
1181.25,0.07234
1182.813,0.050693
1184.375,0.057543
1185.938,0.066037
1187.5,0.057543
1189.063,0.051515
1190.625,0.069326
1192.188,0.093165
1193.75,0.094261
1195.313,0.070696
1196.875,0.04713
1198.438,0.061379
1200,0.064667
1201.563,0.101385
1203.125,0.078916
1204.688,0.069326
1206.25,0.056173
1207.813,0.056995
1209.375,0.086589
1210.938,0.067682
1212.5,0.049871
1214.063,0.047952
1215.625,0.054529
1217.188,0.042746
1218.75,0.051515
1220.313,0.050693
1221.875,0.030416
1223.438,0.063845
1225,0.064667
1226.563,0.034937
1228.125,0.060009
1229.688,0.07508
1231.25,0.064667
1232.813,0.051515
1234.375,0.049049
1235.938,0.041924
1237.5,0.063845
1239.063,0.067682
1240.625,0.063023
1242.188,0.066859
1243.75,0.050693
1245.313,0.053159
1246.875,0.080012
1248.438,0.157832
1250,0.274014
1251.563,0.163313
1253.125,0.088233
1254.688,0.076724
1256.25,0.368275
1257.813,0.460344
1259.375,0.178657
1260.938,0.104673
1262.5,0.083848
1264.063,0.07508
1265.625,0.070696
1267.188,0.085492
1268.75,0.081656
1270.313,0.053159
1271.875,0.046034
1273.438,0.121662
1275,0.11673
1276.563,0.063845
1278.125,0.04302
1279.688,0.03891
1281.25,0.034937
1282.813,0.042746
1284.375,0.041102
1285.938,0.051515
1287.5,0.058365
1289.063,0.109058
1290.625,0.089329
1292.188,0.056995
1293.75,0.053707
1295.313,0.053707
1296.875,0.052337
1298.438,0.066037
1300,0.055351
1301.563,0.085492
1303.125,0.050693
1304.688,0.051515
1306.25,0.059187
1307.813,0.063023
1309.375,0.059187
1310.938,0.040828
1312.5,0.043294
1314.063,0.064667
1315.625,0.067682
1317.188,0.07234
1318.75,0.064667
1320.313,0.057543
1321.875,0.085492
1323.438,0.322241
1325,0.328817
1326.563,0.153448
1328.125,0.176465
1329.688,0.078916
1331.25,0.044938
1332.813,0.056173
1334.375,0.073436
1335.938,0.067682
1337.5,0.057543
1339.063,0.076724
1340.625,0.060009
1342.188,0.04302
1343.75,0.03617
1345.313,0.056995
1346.875,0.065489
1348.438,0.07782
1350,0.103029
1351.563,0.092069
1353.125,0.085492
1354.688,0.076724
1356.25,0.051515
1357.813,0.04713
1359.375,0.03754
1360.938,0.039184
1362.5,0.04713
1364.063,0.053707
1365.625,0.047678
1367.188,0.03754
1368.75,0.03754
1370.313,0.041924
1371.875,0.044116
1373.438,0.038088
1375,0.04302
1376.563,0.065489
1378.125,0.066859
1379.688,0.052337
1381.25,0.04576
1382.813,0.050693
1384.375,0.063845
1385.938,0.051515
1387.5,0.04576
1389.063,0.039184
1390.625,0.036718
1392.188,0.029183
1393.75,0.023428
1395.313,0.034937
1396.875,0.060831
1398.438,0.120018
1400,0.106318
1401.563,0.095905
1403.125,0.062201
1404.688,0.060831
1406.25,0.072888
1407.813,0.066859
1409.375,0.069326
1410.938,0.045212
1412.5,0.086589
1414.063,0.097549
1415.625,0.055351
1417.188,0.054529
1418.75,0.046582
1420.313,0.039458
1421.875,0.04576
1423.438,0.04713
1425,0.056995
1426.563,0.056173
1428.125,0.061379
1429.688,0.070696
1431.25,0.089877
1432.813,0.08056
1434.375,0.059187
1435.938,0.063845
1437.5,0.056995
1439.063,0.060831
1440.625,0.07782
1442.188,0.060831
1443.75,0.064667
1445.313,0.090425
1446.875,0.121662
1448.438,0.202771
1450,0.558989
1451.563,0.504186
1453.125,0.135363
1454.688,0.056995
1456.25,0.073436
1457.813,0.076176
1459.375,0.066859
1460.938,0.138651
1462.5,0.163313
1464.063,0.11399
1465.625,0.081656
1467.188,0.098097
1468.75,0.120018
1470.313,0.107414
1471.875,0.157832
1473.438,0.199482
1475,0.15016
1476.563,0.087685
1478.125,0.07782
1479.688,0.120018
1481.25,0.118374
1482.813,0.132075
1484.375,0.164409
1485.938,0.289359
1487.5,0.68394
1489.063,0.534876
1490.625,0.175369
1492.188,0.094261
1493.75,0.120018
1495.313,0.097001
1496.875,0.092069
1498.438,0.160024
1500,0.218115
1501.563,0.146872
1503.125,0.106318
1504.688,0.07782
1506.25,0.089877
1507.813,0.103029
1509.375,0.106318
1510.938,0.11399
1512.5,0.236748
1514.063,0.261958
1515.625,0.120018
1517.188,0.061379
1518.75,0.049049
1520.313,0.041376
1521.875,0.092069
1523.438,0.118374
1525,0.146872
1526.563,0.107414
1528.125,0.110702
1529.688,0.124402
1531.25,0.098097
1532.813,0.115086
1534.375,0.313472
1535.938,0.626945
1537.5,0.442807
1539.063,0.146872
1540.625,0.173177
1542.188,0.218115
1543.75,0.221404
1545.313,0.368275
1546.875,0.933841
1548.438,0.73655
1550,0.240037
1551.563,0.121662
1553.125,0.101385
1554.688,0.139747
1556.25,0.188522
1557.813,0.277302
1559.375,0.548029
1560.938,2.262262
1562.5,3.29694
1564.063,1.429258
1565.625,0.377044
1567.188,0.243325
1568.75,0.209347
1570.313,0.097549
1571.875,0.121662
1573.438,0.110702
1575,0.15016
1576.563,0.118374
1578.125,0.109058
1579.688,0.093165
1581.25,0.07508
1582.813,0.057543
1584.375,0.078916
1585.938,0.127691
1587.5,0.313472
1589.063,0.306896
1590.625,0.127691
1592.188,0.093165
1593.75,0.115086
1595.313,0.120018
1596.875,0.08056
1598.438,0.069874
1600,0.064667
1601.563,0.065489
1603.125,0.070696
1604.688,0.059187
1606.25,0.054529
1607.813,0.061379
1609.375,0.08056
1610.938,0.124402
1612.5,0.145776
1614.063,0.122758
1615.625,0.103029
1617.188,0.064667
1618.75,0.086589
1620.313,0.068504
1621.875,0.066859
1623.438,0.084396
1625,0.132075
1626.563,0.146872
1628.125,0.080012
1629.688,0.120018
1631.25,0.146872
1632.813,0.138651
1634.375,0.163313
1635.938,0.45596
1637.5,0.405541
1639.063,0.145776
1640.625,0.081656
1642.188,0.202771
1643.75,0.42527
1645.313,0.258669
1646.875,0.092069
1648.438,0.067682
1650,0.058365
1651.563,0.057543
1653.125,0.053707
1654.688,0.065489
1656.25,0.064667
1657.813,0.093713
1659.375,0.124402
1660.938,0.152352
1662.5,0.120018
1664.063,0.065489
1665.625,0.072888
1667.188,0.094261
1668.75,0.101385
1670.313,0.11399
1671.875,0.129335
1673.438,0.088233
1675,0.08056
1676.563,0.071244
1678.125,0.069874
1679.688,0.065489
1681.25,0.067682
1682.813,0.056995
1684.375,0.047952
1685.938,0.066859
